"Pollster"	"Start.Date"	"End.Date"	"Entry.Date.Time..ET."	"Number.of.Observations"	"Population"	"Mode"	"Trump"	"Clinton"	"Other"	"Undecided"	"Pollster.URL"	"Source.URL"	"Partisan"	"Affiliation"	"Question.Text"	"Question.Iteration"
"1018"	"Ipsos/Reuters"	"2016-06-11"	"2016-06-15"	"2016-06-16T15:24:10Z"	1323	"Registered Voters"	"Internet"	29	39	12	13	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf"	"Nonpartisan"	"None"	""	2
"1019"	"Ipsos/Reuters"	"2016-06-11"	"2016-06-15"	"2016-06-16T15:24:10Z"	NA	"Registered Voters - Democrat"	"Internet"	6	72	13	7	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf"	"Nonpartisan"	"None"	""	2
"1020"	"Ipsos/Reuters"	"2016-06-11"	"2016-06-15"	"2016-06-16T15:24:10Z"	NA	"Registered Voters - Republican"	"Internet"	64	5	8	14	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf"	"Nonpartisan"	"None"	""	2
"1021"	"Ipsos/Reuters"	"2016-06-11"	"2016-06-15"	"2016-06-16T15:24:10Z"	NA	"Registered Voters - independent"	"Internet"	24	24	20	21	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24692"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical615.pdf"	"Nonpartisan"	"None"	""	2
"1022"	"CNBC"	"2016-06-11"	"2016-06-13"	"2016-06-20T20:49:48Z"	801	"Registered Voters"	"Live Phone"	35	40	16	9	"http://elections.huffingtonpost.com/pollster/polls/cnbc-24718"	"http://big.assets.huffingtonpost.com/FI11825b.pdf"	"Nonpartisan"	"None"	""	1
"1023"	"Bloomberg/Selzer"	"2016-06-10"	"2016-06-13"	"2016-06-14T21:15:54Z"	750	"Likely Voters"	"Live Phone"	37	49	NA	5	"http://elections.huffingtonpost.com/pollster/polls/bloomberg-selzer-24677"	"http://assets.bwbx.io/documents/users/iqjWHBFdfxIU/rc0NltTBR0ug/v0"	"Nonpartisan"	"None"	""	1
"1024"	"CBS"	"2016-06-09"	"2016-06-13"	"2016-06-16T00:46:09Z"	1048	"Registered Voters"	"Live Phone"	37	43	5	15	"http://elections.huffingtonpost.com/pollster/polls/cbs-24687"	"https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump"	"Nonpartisan"	"None"	""	1
"1025"	"CBS"	"2016-06-09"	"2016-06-13"	"2016-06-16T00:46:09Z"	369	"Registered Voters - Democrat"	"Live Phone"	6	81	3	10	"http://elections.huffingtonpost.com/pollster/polls/cbs-24687"	"https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump"	"Nonpartisan"	"None"	""	1
"1026"	"CBS"	"2016-06-09"	"2016-06-13"	"2016-06-16T00:46:09Z"	305	"Registered Voters - Republican"	"Live Phone"	73	6	4	16	"http://elections.huffingtonpost.com/pollster/polls/cbs-24687"	"https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump"	"Nonpartisan"	"None"	""	1
"1027"	"CBS"	"2016-06-09"	"2016-06-13"	"2016-06-16T00:46:09Z"	374	"Registered Voters - independent"	"Live Phone"	37	35	8	21	"http://elections.huffingtonpost.com/pollster/polls/cbs-24687"	"https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump"	"Nonpartisan"	"None"	""	1
"1028"	"CBS"	"2016-06-09"	"2016-06-13"	"2016-06-16T00:46:09Z"	1048	"Registered Voters"	"Live Phone"	32	39	4	15	"http://elections.huffingtonpost.com/pollster/polls/cbs-24687"	"https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump"	"Nonpartisan"	"None"	""	2
"1029"	"CBS"	"2016-06-09"	"2016-06-13"	"2016-06-16T00:46:09Z"	369	"Registered Voters - Democrat"	"Live Phone"	6	75	3	10	"http://elections.huffingtonpost.com/pollster/polls/cbs-24687"	"https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump"	"Nonpartisan"	"None"	""	2
"1030"	"CBS"	"2016-06-09"	"2016-06-13"	"2016-06-16T00:46:09Z"	305	"Registered Voters - Republican"	"Live Phone"	67	6	4	14	"http://elections.huffingtonpost.com/pollster/polls/cbs-24687"	"https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump"	"Nonpartisan"	"None"	""	2
"1031"	"CBS"	"2016-06-09"	"2016-06-13"	"2016-06-16T00:46:09Z"	374	"Registered Voters - independent"	"Live Phone"	29	30	5	19	"http://elections.huffingtonpost.com/pollster/polls/cbs-24687"	"https://www.scribd.com/doc/315840399/Toplines-CBS-News-poll-Clinton-Trump"	"Nonpartisan"	"None"	""	2
"1032"	"NBC/SurveyMonkey"	"2016-06-06"	"2016-06-12"	"2016-06-14T14:40:03Z"	9355	"Registered Voters"	"Internet"	42	49	NA	9	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24667"	"http://www.nbcnews.com/politics/2016-election/poll-clinton-expands-lead-after-becoming-presumptive-nominee-n591531"	"Nonpartisan"	"None"	""	1
"1033"	"NBC/SurveyMonkey"	"2016-06-06"	"2016-06-12"	"2016-06-14T14:40:03Z"	9355	"Registered Voters"	"Internet"	38	42	5	6	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24667"	"http://www.nbcnews.com/politics/2016-election/poll-clinton-expands-lead-after-becoming-presumptive-nominee-n591531"	"Nonpartisan"	"None"	""	2
"1034"	"Morning Consult"	"2016-06-08"	"2016-06-09"	"2016-06-14T17:52:02Z"	1362	"Registered Voters"	"Internet"	37	42	NA	21	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673"	"https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/"	"Nonpartisan"	"None"	""	1
"1035"	"Morning Consult"	"2016-06-08"	"2016-06-09"	"2016-06-14T17:52:02Z"	477	"Registered Voters - Democrat"	"Internet"	8	78	NA	14	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673"	"https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/"	"Nonpartisan"	"None"	""	1
"1036"	"Morning Consult"	"2016-06-08"	"2016-06-09"	"2016-06-14T17:52:02Z"	433	"Registered Voters - Republican"	"Internet"	74	13	NA	13	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673"	"https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/"	"Nonpartisan"	"None"	""	1
"1037"	"Morning Consult"	"2016-06-08"	"2016-06-09"	"2016-06-14T17:52:02Z"	452	"Registered Voters - independent"	"Internet"	33	32	NA	35	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673"	"https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/"	"Nonpartisan"	"None"	""	1
"1038"	"Morning Consult"	"2016-06-08"	"2016-06-09"	"2016-06-14T17:52:02Z"	1362	"Registered Voters"	"Internet"	33	39	NA	19	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673"	"https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/"	"Nonpartisan"	"None"	""	2
"1039"	"Morning Consult"	"2016-06-08"	"2016-06-09"	"2016-06-14T17:52:02Z"	477	"Registered Voters - Democrat"	"Internet"	6	75	NA	12	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673"	"https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/"	"Nonpartisan"	"None"	""	2
"1040"	"Morning Consult"	"2016-06-08"	"2016-06-09"	"2016-06-14T17:52:02Z"	433	"Registered Voters - Republican"	"Internet"	69	10	NA	13	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673"	"https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/"	"Nonpartisan"	"None"	""	2
"1041"	"Morning Consult"	"2016-06-08"	"2016-06-09"	"2016-06-14T17:52:02Z"	452	"Registered Voters - independent"	"Internet"	27	28	NA	30	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24673"	"https://morningconsult.com/2016/06/14/poll-less-half-voters-view-clintons-nomination-historic/"	"Nonpartisan"	"None"	""	2
"1042"	"FOX"	"2016-06-05"	"2016-06-08"	"2016-06-09T22:08:00Z"	1004	"Registered Voters"	"Live Phone"	39	42	7	12	"http://elections.huffingtonpost.com/pollster/polls/fox-24646"	"http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html"	"Nonpartisan"	"None"	""	1
"1043"	"FOX"	"2016-06-05"	"2016-06-08"	"2016-06-09T22:08:00Z"	NA	"Registered Voters - Democrat"	"Live Phone"	8	79	5	8	"http://elections.huffingtonpost.com/pollster/polls/fox-24646"	"http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html"	"Nonpartisan"	"None"	""	1
"1044"	"FOX"	"2016-06-05"	"2016-06-08"	"2016-06-09T22:08:00Z"	NA	"Registered Voters - Republican"	"Live Phone"	79	6	5	10	"http://elections.huffingtonpost.com/pollster/polls/fox-24646"	"http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html"	"Nonpartisan"	"None"	""	1
"1045"	"FOX"	"2016-06-05"	"2016-06-08"	"2016-06-09T22:08:00Z"	NA	"Registered Voters - independent"	"Live Phone"	35	30	17	18	"http://elections.huffingtonpost.com/pollster/polls/fox-24646"	"http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html"	"Nonpartisan"	"None"	""	1
"1046"	"FOX"	"2016-06-05"	"2016-06-08"	"2016-06-09T22:08:00Z"	1004	"Registered Voters"	"Live Phone"	36	39	3	11	"http://elections.huffingtonpost.com/pollster/polls/fox-24646"	"http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html"	"Nonpartisan"	"None"	""	2
"1047"	"FOX"	"2016-06-05"	"2016-06-08"	"2016-06-09T22:08:00Z"	NA	"Registered Voters - Democrat"	"Live Phone"	8	75	2	9	"http://elections.huffingtonpost.com/pollster/polls/fox-24646"	"http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html"	"Nonpartisan"	"None"	""	2
"1048"	"FOX"	"2016-06-05"	"2016-06-08"	"2016-06-09T22:08:00Z"	NA	"Registered Voters - Republican"	"Live Phone"	72	6	2	9	"http://elections.huffingtonpost.com/pollster/polls/fox-24646"	"http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html"	"Nonpartisan"	"None"	""	2
"1049"	"FOX"	"2016-06-05"	"2016-06-08"	"2016-06-09T22:08:00Z"	NA	"Registered Voters - independent"	"Live Phone"	32	22	7	17	"http://elections.huffingtonpost.com/pollster/polls/fox-24646"	"http://www.foxnews.com/politics/2016/06/09/fox-news-poll-trump-drops-now-trails-clinton.html"	"Nonpartisan"	"None"	""	2
"1050"	"Ipsos/Reuters"	"2016-06-04"	"2016-06-08"	"2016-06-09T15:29:06Z"	1440	"Registered Voters"	"Internet"	34	42	12	11	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24644"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6082016.pdf"	"Nonpartisan"	"None"	""	1
"1051"	"Ipsos/Reuters"	"2016-06-04"	"2016-06-08"	"2016-06-09T15:29:06Z"	NA	"Registered Voters - Democrat"	"Internet"	8	74	8	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24644"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6082016.pdf"	"Nonpartisan"	"None"	""	1
"1052"	"Ipsos/Reuters"	"2016-06-04"	"2016-06-08"	"2016-06-09T15:29:06Z"	NA	"Registered Voters - Republican"	"Internet"	71	8	13	8	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24644"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6082016.pdf"	"Nonpartisan"	"None"	""	1
"1053"	"Ipsos/Reuters"	"2016-06-04"	"2016-06-08"	"2016-06-09T15:29:06Z"	NA	"Registered Voters - independent"	"Internet"	33	29	21	17	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24644"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical6082016.pdf"	"Nonpartisan"	"None"	""	1
"1054"	"Rasmussen"	"2016-06-06"	"2016-06-07"	"2016-06-09T14:40:49Z"	1000	"Likely Voters"	"IVR/Online"	38	42	15	5	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-24642"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch"	"Nonpartisan"	"None"	""	1
"1055"	"YouGov/Economist"	"2016-06-02"	"2016-06-05"	"2016-06-07T16:29:14Z"	1636	"Registered Voters"	"Internet"	41	44	6	9	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24633"	"https://today.yougov.com/news/2016/06/06/sanders-supporters-expect-win-california-not-phila/"	"Nonpartisan"	"None"	""	1
"1056"	"YouGov/Economist"	"2016-06-02"	"2016-06-05"	"2016-06-07T16:29:14Z"	632	"Registered Voters - Democrat"	"Internet"	9	84	3	5	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24633"	"https://today.yougov.com/news/2016/06/06/sanders-supporters-expect-win-california-not-phila/"	"Nonpartisan"	"None"	""	1
"1057"	"YouGov/Economist"	"2016-06-02"	"2016-06-05"	"2016-06-07T16:29:14Z"	470	"Registered Voters - Republican"	"Internet"	80	6	5	9	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24633"	"https://today.yougov.com/news/2016/06/06/sanders-supporters-expect-win-california-not-phila/"	"Nonpartisan"	"None"	""	1
"1058"	"YouGov/Economist"	"2016-06-02"	"2016-06-05"	"2016-06-07T16:29:14Z"	534	"Registered Voters - independent"	"Internet"	37	38	12	13	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24633"	"https://today.yougov.com/news/2016/06/06/sanders-supporters-expect-win-california-not-phila/"	"Nonpartisan"	"None"	""	1
"1059"	"Morning Consult"	"2016-06-01"	"2016-06-05"	"2016-06-07T14:20:46Z"	4002	"Registered Voters"	"Internet"	40	44	NA	16	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24629"	"https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/"	"Nonpartisan"	"None"	""	1
"1060"	"Morning Consult"	"2016-06-01"	"2016-06-05"	"2016-06-07T14:20:46Z"	1491	"Registered Voters - Democrat"	"Internet"	10	79	NA	12	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24629"	"https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/"	"Nonpartisan"	"None"	""	1
"1061"	"Morning Consult"	"2016-06-01"	"2016-06-05"	"2016-06-07T14:20:46Z"	1199	"Registered Voters - Republican"	"Internet"	80	10	NA	10	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24629"	"https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/"	"Nonpartisan"	"None"	""	1
"1062"	"Morning Consult"	"2016-06-01"	"2016-06-05"	"2016-06-07T14:20:46Z"	1312	"Registered Voters - independent"	"Internet"	38	34	NA	28	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24629"	"https://morningconsult.com/2016/06/07/poll-ryan-endorsement-doesnt-help-trump-independents/"	"Nonpartisan"	"None"	""	1
"1063"	"IBD/TIPP"	"2016-05-31"	"2016-06-05"	"2016-06-06T20:02:49Z"	828	"Registered Voters"	"Live Phone"	40	45	9	7	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625"	"http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf"	"Nonpartisan"	"None"	""	1
"1064"	"IBD/TIPP"	"2016-05-31"	"2016-06-05"	"2016-06-06T20:02:49Z"	291	"Registered Voters - Democrat"	"Live Phone"	8	84	3	5	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625"	"http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf"	"Nonpartisan"	"None"	""	1
"1065"	"IBD/TIPP"	"2016-05-31"	"2016-06-05"	"2016-06-06T20:02:49Z"	259	"Registered Voters - Republican"	"Live Phone"	74	12	8	6	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625"	"http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf"	"Nonpartisan"	"None"	""	1
"1066"	"IBD/TIPP"	"2016-05-31"	"2016-06-05"	"2016-06-06T20:02:49Z"	271	"Registered Voters - independent"	"Live Phone"	41	35	16	8	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625"	"http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf"	"Nonpartisan"	"None"	""	1
"1067"	"IBD/TIPP"	"2016-05-31"	"2016-06-05"	"2016-06-06T20:02:49Z"	828	"Registered Voters"	"Live Phone"	36	37	8	10	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625"	"http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf"	"Nonpartisan"	"None"	""	2
"1068"	"IBD/TIPP"	"2016-05-31"	"2016-06-05"	"2016-06-06T20:02:49Z"	394	"Registered Voters - Democrat"	"Live Phone"	8	79	3	4	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625"	"http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf"	"Nonpartisan"	"None"	""	2
"1069"	"IBD/TIPP"	"2016-05-31"	"2016-06-05"	"2016-06-06T20:02:49Z"	NA	"Registered Voters - Republican"	"Live Phone"	80	2	4	10	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625"	"http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf"	"Nonpartisan"	"None"	""	2
"1070"	"IBD/TIPP"	"2016-05-31"	"2016-06-05"	"2016-06-06T20:02:49Z"	NA	"Registered Voters - independent"	"Live Phone"	28	27	16	13	"http://elections.huffingtonpost.com/pollster/polls/ibd-tipp-24625"	"http://www.investors.com/wp-content/uploads/2016/06/ibdtipp-Tables_June2016_Posting-1.pdf"	"Nonpartisan"	"None"	""	2
"1071"	"NBC/SurveyMonkey"	"2016-05-30"	"2016-06-05"	"2016-06-07T15:18:58Z"	9240	"Registered Voters"	"Internet"	44	48	NA	9	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24631"	"http://www.nbcnews.com/politics/2016-election/poll-majority-democratic-republican-voters-think-primary-process-fair-n586771"	"Nonpartisan"	"None"	""	1
"1072"	"Rasmussen"	"2016-05-31"	"2016-06-01"	"2016-06-02T15:41:38Z"	1000	"Likely Voters"	"IVR/Online"	38	39	18	5	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-24597"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch"	"Nonpartisan"	"None"	""	1
"1073"	"Ipsos/Reuters"	"2016-05-28"	"2016-06-01"	"2016-06-02T15:20:28Z"	1332	"Registered Voters"	"Internet"	34	43	13	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24596"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical60116.pdf"	"Nonpartisan"	"None"	""	1
"1074"	"Ipsos/Reuters"	"2016-05-28"	"2016-06-01"	"2016-06-02T15:20:28Z"	655	"Registered Voters - Democrat"	"Internet"	9	72	11	8	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24596"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical60116.pdf"	"Nonpartisan"	"None"	""	1
"1075"	"Ipsos/Reuters"	"2016-05-28"	"2016-06-01"	"2016-06-02T15:20:28Z"	NA	"Registered Voters - Republican"	"Internet"	73	9	11	6	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24596"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical60116.pdf"	"Nonpartisan"	"None"	""	1
"1076"	"Ipsos/Reuters"	"2016-05-28"	"2016-06-01"	"2016-06-02T15:20:28Z"	NA	"Registered Voters - independent"	"Internet"	34	19	22	25	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24596"	"http://big.assets.huffingtonpost.com/2016ReutersTrackingCorePolitical60116.pdf"	"Nonpartisan"	"None"	""	1
"1077"	"Morning Consult"	"2016-05-24"	"2016-05-30"	"2016-06-01T15:20:58Z"	4002	"Registered Voters"	"Internet"	39	42	NA	18	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24589"	"https://morningconsult.com/2016/06/01/poll-democrats-want-sanders-stay-race/"	"Nonpartisan"	"None"	""	1
"1078"	"Morning Consult"	"2016-05-24"	"2016-05-30"	"2016-06-01T15:20:58Z"	1507	"Registered Voters - Democrat"	"Internet"	12	77	NA	11	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24589"	"https://morningconsult.com/2016/06/01/poll-democrats-want-sanders-stay-race/"	"Nonpartisan"	"None"	""	1
"1079"	"Morning Consult"	"2016-05-24"	"2016-05-30"	"2016-06-01T15:20:58Z"	1147	"Registered Voters - Republican"	"Internet"	79	10	NA	11	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24589"	"https://morningconsult.com/2016/06/01/poll-democrats-want-sanders-stay-race/"	"Nonpartisan"	"None"	""	1
"1080"	"Morning Consult"	"2016-05-24"	"2016-05-30"	"2016-06-01T15:20:58Z"	1348	"Registered Voters - independent"	"Internet"	36	31	NA	33	"http://elections.huffingtonpost.com/pollster/polls/morning-consult-24589"	"https://morningconsult.com/2016/06/01/poll-democrats-want-sanders-stay-race/"	"Nonpartisan"	"None"	""	1
"1081"	"Quinnipiac"	"2016-05-24"	"2016-05-30"	"2016-06-01T12:56:33Z"	1561	"Registered Voters"	"Live Phone"	41	45	3	11	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586"	"https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf"	"Nonpartisan"	"None"	""	1
"1082"	"Quinnipiac"	"2016-05-24"	"2016-05-30"	"2016-06-01T12:56:33Z"	NA	"Registered Voters - Democrat"	"Live Phone"	6	90	1	4	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586"	"https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf"	"Nonpartisan"	"None"	""	1
"1083"	"Quinnipiac"	"2016-05-24"	"2016-05-30"	"2016-06-01T12:56:33Z"	NA	"Registered Voters - Republican"	"Live Phone"	86	4	3	7	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586"	"https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf"	"Nonpartisan"	"None"	""	1
"1084"	"Quinnipiac"	"2016-05-24"	"2016-05-30"	"2016-06-01T12:56:33Z"	NA	"Registered Voters - independent"	"Live Phone"	40	37	6	17	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586"	"https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf"	"Nonpartisan"	"None"	""	1
"1085"	"Quinnipiac"	"2016-05-24"	"2016-05-30"	"2016-06-01T12:56:33Z"	1561	"Registered Voters"	"Live Phone"	38	40	4	12	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586"	"https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf"	"Nonpartisan"	"None"	""	2
"1086"	"Quinnipiac"	"2016-05-24"	"2016-05-30"	"2016-06-01T12:56:33Z"	NA	"Registered Voters - Democrat"	"Live Phone"	4	85	4	5	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586"	"https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf"	"Nonpartisan"	"None"	""	2
"1087"	"Quinnipiac"	"2016-05-24"	"2016-05-30"	"2016-06-01T12:56:33Z"	NA	"Registered Voters - Republican"	"Live Phone"	83	4	2	8	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586"	"https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf"	"Nonpartisan"	"None"	""	2
"1088"	"Quinnipiac"	"2016-05-24"	"2016-05-30"	"2016-06-01T12:56:33Z"	NA	"Registered Voters - independent"	"Live Phone"	36	29	8	16	"http://elections.huffingtonpost.com/pollster/polls/quinnipiac-24586"	"https://www.qu.edu/images/polling/us/us06012016_Ugb28vf.pdf"	"Nonpartisan"	"None"	""	2
"1089"	"NBC/SurveyMonkey"	"2016-05-23"	"2016-05-29"	"2016-05-31T16:17:39Z"	12969	"Registered Voters"	"Internet"	45	47	NA	8	"http://elections.huffingtonpost.com/pollster/polls/nbc-surveymonkey-24575"	"https://www.scribd.com/doc/314370658/NBC-News-SurveyMonkey-Toplines-and-Methodology-5-23-5-29?secret_password=gy6ehxYOZykr35Fg4ces"	"Nonpartisan"	"None"	""	1
"1090"	"Ipsos/Reuters"	"2016-05-21"	"2016-05-25"	"2016-05-26T14:36:36Z"	1271	"Registered Voters"	"Internet"	36	41	13	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24559"	"http://big.assets.huffingtonpost.com/2016ReutersTracking5252016.pdf"	"Nonpartisan"	"None"	""	1
"1091"	"Ipsos/Reuters"	"2016-05-21"	"2016-05-25"	"2016-05-26T14:36:36Z"	NA	"Registered Voters - Democrat"	"Internet"	12	70	10	8	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24559"	"http://big.assets.huffingtonpost.com/2016ReutersTracking5252016.pdf"	"Nonpartisan"	"None"	""	1
"1092"	"Ipsos/Reuters"	"2016-05-21"	"2016-05-25"	"2016-05-26T14:36:36Z"	NA	"Registered Voters - Republican"	"Internet"	70	9	11	10	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24559"	"http://big.assets.huffingtonpost.com/2016ReutersTracking5252016.pdf"	"Nonpartisan"	"None"	""	1
"1093"	"Ipsos/Reuters"	"2016-05-21"	"2016-05-25"	"2016-05-26T14:36:36Z"	NA	"Registered Voters - independent"	"Internet"	31	30	27	13	"http://elections.huffingtonpost.com/pollster/polls/ipsos-reuters-24559"	"http://big.assets.huffingtonpost.com/2016ReutersTracking5252016.pdf"	"Nonpartisan"	"None"	""	1
"1094"	"Rasmussen"	"2016-05-23"	"2016-05-24"	"2016-05-26T14:58:17Z"	1000	"Likely Voters"	"IVR/Online"	39	40	14	7	"http://elections.huffingtonpost.com/pollster/polls/rasmussen-24560"	"http://www.rasmussenreports.com/public_content/politics/elections/election_2016/white_house_watch"	"Nonpartisan"	"None"	""	1
"1095"	"YouGov/Economist"	"2016-05-20"	"2016-05-23"	"2016-05-25T20:43:06Z"	1622	"Registered Voters"	"Internet"	41	42	7	10	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24557"	"https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/"	"Nonpartisan"	"None"	""	1
"1096"	"YouGov/Economist"	"2016-05-20"	"2016-05-23"	"2016-05-25T20:43:06Z"	642	"Registered Voters - Democrat"	"Internet"	8	82	3	7	"http://elections.huffingtonpost.com/pollster/polls/yougov-economist-24557"	"https://today.yougov.com/news/2016/05/25/clinton-expands-her-primary-lead-sanders-supporter/"	"Nonpartisan"	"None"	""	1
